Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
8/17/2024,288,-75.4482653,-246.6857924,-41.99048956,-54.70659721,-53.75869089,1.953234421,-1.336761329,-9.857384622,12.80190088,-5.451782886,-40.62719098,-0.327613089
8/18/2024,247,-75.81024955,-248.630675,-43.74717787,-56.64002234,-57.34968361,1.743099751,-1.236386001,-9.76143028,13.16138599,-5.647817625,-41.97963942,-0.349736956
8/19/2024,278,-76.52669647,-245.8940853,-41.04971572,-54.11996517,-54.62467328,2.012860944,-1.27502273,-9.454887695,12.71255759,-5.593756485,-41.49602399,-0.369630081
8/20/2024,232,-74.91425869,-239.6526931,-41.49123983,-52.60870321,-55.1314694,1.92080288,-1.26985556,-9.822659587,12.22706834,-5.343060053,-39.92885219,-0.281947202
8/21/2024,305,-73.06257512,-234.9593909,-41.42718504,-52.14079747,-56.40673228,1.967642427,-1.237364163,-9.433991444,11.9465901,-5.280135757,-39.90365595,-0.330701622
8/22/2024,158,-70.5718394,-230.708562,-40.51596877,-52.9010337,-57.01045211,1.462431297,-1.142075807,-9.61959883,11.81840971,-5.109866691,-39.27372614,-0.241810447
8/23/2024,191,-71.70503759,-231.5772439,-43.70527913,-54.16954099,-60.58239637,0.799750963,-1.247336497,-9.694427155,10.96093374,-5.246415629,-40.07552579,-0.17360985
8/24/2024,116,-73.54735748,-239.8164675,-44.00654174,-55.1734984,-63.47546375,0.986563695,-1.237279262,-10.11984154,8.236081176,-5.304286401,-40.75831731,-0.355947632
8/25/2024,169,-74.51505775,-242.2118214,-45.59897873,-57.20359904,-66.88093406,0.668874344,-1.147147704,-9.923516038,8.735446771,-5.503496932,-42.16657599,-0.374459157
8/26/2024,221,-75.83642725,-240.0166938,-42.68627078,-54.76874999,-63.82139193,0.839305524,-1.197787728,-9.507309513,8.52714601,-5.454731423,-41.73909317,-0.386602686
8/27/2024,144,-74.80575912,-234.397778,-42.86961708,-53.32840635,-63.85316449,0.661639014,-1.206085728,-9.758956132,8.378585274,-5.211282819,-40.22742909,-0.287374737
8/28/2024,112,-73.49067616,-230.397007,-42.51388051,-52.91471526,-64.52486553,0.64166601,-1.188185284,-9.250800838,8.524743266,-5.157361502,-40.25624644,-0.321261586
8/29/2024,198,-71.47041432,-226.8970063,-41.28796707,-53.7105149,-64.41154533,0.092912452,-1.108247706,-9.316840496,8.903918324,-4.997628244,-39.67805,-0.214768749
8/30/2024,222,-72.98875357,-228.5624361,-44.1507695,-54.99449407,-67.17071753,-0.586324466,-1.229232604,-9.275390545,8.623448816,-5.146002419,-40.52859967,-0.12691684
8/31/2024,227,-75.11407576,-237.6314976,-44.12526038,-55.99292182,-69.17521295,-0.386259293,-1.234876196,-9.59117735,6.532380484,-5.216727551,-41.25653243,-0.288311682
9/1/2024,172,-76.24881575,-240.8766505,-45.40215959,-57.99611643,-71.63786364,-0.659061742,-1.160025229,-9.295128253,7.707956638,-5.429548383,-42.7057661,-0.285395411
9/2/2024,217,-77.61091563,-239.5379918,-42.1961991,-55.51313191,-67.60381176,-0.411354266,-1.225139095,-8.792149405,8.202833499,-5.394866916,-42.31458913,-0.276455363
9/3/2024,173,-76.48818897,-234.7688801,-42.11879238,-54.00406166,-66.65230076,-0.479708404,-1.246738166,-8.972722208,8.768254763,-5.165688482,-40.83409714,-0.157312167
9/4/2024,189,-74.94591668,-231.5979699,-41.54380828,-53.50213612,-66.35456053,-0.359795783,-1.240630101,-8.411551392,9.622760459,-5.125933764,-40.88850837,-0.173244005
9/5/2024,228,-72.56526973,-228.8947481,-40.14761053,-54.19166154,-65.30730511,-0.740627206,-1.170679186,-8.444528058,10.68837323,-4.979974781,-40.32988462,-0.051489698
9/6/2024,220,-73.59624075,-231.3109417,-42.89470402,-55.35310784,-67.18813345,-1.227444547,-1.299594633,-8.391329834,11.0567572,-5.141445844,-41.19352594,0.048280145
9/7/2024,194,-75.11756068,-241.0720776,-42.81158359,-56.21475778,-68.38780202,-0.814898131,-1.31091534,-8.717460408,9.562311109,-5.224311567,-41.92757601,-0.105084707
9/8/2024,157,-75.54586816,-244.9382406,-44.09021879,-58.06908966,-70.13439005,-0.860353543,-1.239348769,-8.454002119,11.26905979,-5.448046156,-43.3754119,-0.098446079
9/9/2024,190,-76.11674686,-244.1374867,-40.94420475,-55.42737516,-65.48516772,-0.376225704,-1.305276412,-8.00537298,12.2182349,-5.422791464,-42.97472371,-0.090370903
9/10/2024,149,-74.13854801,-239.811496,-40.98139154,-53.75189491,-64.02803836,-0.205289725,-1.325203731,-8.26091978,13.15176858,-5.20130492,-41.47594557,0.023191818
9/11/2024,168,-71.69933364,-236.9776371,-40.5696947,-53.07795203,-63.33917747,0.15036985,-1.314986304,-7.793580681,14.28126578,-5.167273294,-41.50257086,-0.003006752
9/12/2024,281,-68.40455399,-234.4945368,-39.37724871,-53.59173382,-62.01639493,-0.004668215,-1.238597206,-7.936880466,15.52439074,-5.024850387,-40.9058788,0.103983263
9/13/2024,183,-68.52916234,-237.003527,-42.35824302,-54.57533221,-63.73451585,-0.281838503,-1.358911626,-8.007580008,15.97115657,-5.187469667,-41.72034085,0.18483598
9/14/2024,143,-69.17666754,-246.7202551,-42.52703201,-55.25833765,-64.87775025,0.318445584,-1.359686308,-8.467781083,14.45707547,-5.26891401,-42.393244,0.008893693
9/15/2024,198,-68.78741815,-250.3955056,-44.06194643,-56.93418081,-66.66407022,0.433686795,-1.275891625,-8.344758694,16.05003146,-5.488496778,-43.76710441,-0.010078021
9/16/2024,221,-68.61876082,-249.2486903,-41.16182774,-54.1147049,-62.13739939,1.047155135,-1.328208955,-8.038810277,16.79776644,-5.456221761,-43.27877628,-0.029901096
9/17/2024,239,-65.99801818,-244.4135955,-41.41908762,-52.26237238,-60.86947719,1.312739492,-1.333471469,-8.434951158,17.45120517,-5.224733079,-41.67791688,0.054316913
9/18/2024,234,-63.02864958,-240.9005557,-41.18598355,-51.41228646,-60.41800857,1.726132778,-1.307880335,-8.101686999,18.23318915,-5.177631013,-41.58733959,-0.001759358
9/19/2024,272,-59.32723441,-237.5621479,-40.1152589,-51.7500773,-59.36061131,1.590906299,-1.21576166,-8.368123591,19.07456082,-5.019011825,-40.85778087,0.075778471
9/20/2024,141,-59.17500613,-239.0347776,-43.14647324,-52.55696284,-61.3508393,1.295898339,-1.320340475,-8.5467325,19.08009477,-5.162282545,-41.52334841,0.128579276
9/21/2024,131,-59.67645878,-247.5304385,-43.28059972,-53.06139734,-62.75123328,1.842274911,-1.305709673,-9.095570657,17.10124333,-5.221232828,-42.03118589,-0.073053355
9/22/2024,126,-59.26733834,-249.7976916,-44.68430224,-54.55548009,-64.75839772,1.870410506,-1.207152017,-9.038222956,18.22256878,-5.415218056,-43.22392646,-0.114435797
9/23/2024,136,-59.1946758,-247.0553164,-41.54689981,-51.54960478,-60.39588791,2.367684325,-1.245628205,-8.771754282,18.50876521,-5.354321115,-42.53883813,-0.152544132
9/24/2024,162,-56.76981676,-240.4382181,-41.45380669,-49.50475045,-59.21674874,2.49323738,-1.238209382,-9.178497516,18.72750817,-5.091303866,-40.72632044,-0.081739507
9/25/2024,177,-54.07481539,-234.9597551,-40.75312684,-48.45459152,-58.7622957,2.749025683,-1.201286359,-8.824905746,19.11771497,-5.009924191,-40.41028282,-0.145735038
9/26/2024,245,-50.69983205,-229.4775747,-39.09654053,-48.58347342,-57.59663062,2.445728633,-1.099321092,-9.03872678,19.62517025,-4.814476555,-39.44292908,-0.07014568
9/27/2024,273,-50.89525636,-228.6353236,-41.42579973,-49.17156048,-59.36315322,1.979942017,-1.195616901,-9.131816679,19.36802619,-4.918607004,-39.86021424,-0.013008934
9/28/2024,252,-51.73106652,-234.6545083,-40.74740265,-49.44656613,-60.41800431,2.361018972,-1.174285467,-9.562388975,17.20915669,-4.936384584,-40.11150805,-0.20388356
9/29/2024,198,-51.60572043,-234.2955471,-41.23685564,-50.70023439,-61.95542673,2.23771293,-1.070568818,-9.354967728,18.2422488,-5.087483302,-41.04203652,-0.228132218
9/30/2024,153,-51.72721458,-228.7914604,-37.09552843,-47.44305073,-57.00081834,2.605724795,-1.105329286,-8.908330432,18.53854417,-4.982341985,-40.0920045,-0.242963931
10/1/2024,194,-49.36723997,-219.2937796,-35.92389202,-45.13658033,-55.1133123,2.632206952,-1.095485815,-9.107267412,18.86947655,-4.674113024,-38.01505819,-0.143156772
10/2/2024,208,-46.56877385,-210.8348346,-34.08782158,-43.81560944,-53.84447241,2.826566739,-1.057228774,-8.521386558,19.47479464,-4.546975849,-37.43861858,-0.173016717
10/3/2024,260,-42.88471477,-202.2935065,-31.25910833,-43.66613482,-51.77259713,2.506135867,-0.954778679,-8.482222616,20.29812884,-4.305673087,-36.21861065,-0.058914268
10/4/2024,284,-42.53124871,-198.3368095,-32.40150592,-43.9705069,-52.55889796,2.073142374,-1.051165109,-8.305969324,20.45251369,-4.364320345,-36.39485544,0.040212972
10/5/2024,269,-42.54842203,-201.2115773,-30.5448924,-43.95913622,-52.58049638,2.541355173,-1.030203599,-8.455633083,18.79284468,-4.33747165,-36.4206607,-0.106215889
10/6/2024,315,-41.31018172,-197.705296,-29.88896941,-44.92693286,-53.05523715,2.562561266,-0.926828443,-7.960878716,20.40215091,-4.445294761,-37.14518287,-0.084681339
10/7/2024,284,-40.00648448,-189.0795323,-24.65951858,-41.38795729,-47.03410701,3.133983138,-0.961594055,-7.225856007,21.3385913,-4.298723789,-36.01246524,-0.053576505
10/8/2024,240,-35.89837135,-176.5155405,-22.48102079,-38.8076826,-44.10311152,3.42269315,-0.951122948,-7.140836632,22.35841423,-3.951400258,-33.77981329,0.091101849
10/9/2024,263,-31.02631699,-165.0762133,-19.7423371,-37.22504574,-41.84121745,3.93637071,-0.911332094,-6.280893402,23.68446122,-3.787978594,-33.07804024,0.103827556
10/10/2024,196,-24.94943475,-153.6714658,-16.13661229,-36.83033529,-38.85387549,3.988970606,-0.806202742,-5.982884248,25.24216335,-3.513654159,-31.76611006,0.257041959
10/11/2024,202,-21.89920388,-146.9994261,-16.64674344,-36.91022443,-38.82841158,3.977739712,-0.898569599,-5.568062388,26.12553048,-3.542964947,-31.8864474,0.390684383
10/12/2024,175,-18.94017776,-147.3377111,-14.31901099,-36.69936218,-38.16625338,4.909951444,-0.872106841,-5.504114465,25.17009987,-3.490849183,-31.89445229,0.273147573
10/13/2024,150,-14.47992299,-141.5038406,-13.3663089,-37.49669577,-38.10701254,5.429516076,-0.761668553,-4.824900107,27.4397121,-3.577813196,-32.640795,0.317050651
10/14/2024,163,-9.750785721,-130.7882428,-8.024007852,-33.82000674,-31.72023301,6.524571164,-0.787796009,-3.938184254,28.97400882,-3.415077232,-31.57039747,0.363252159
10/15/2024,206,-2.064383805,-116.3994451,-5.922268679,-31.13806401,-28.60667847,7.352104557,-0.767169578,-3.737194217,30.51187844,-3.056510497,-29.44076466,0.515181205
10/16/2024,102,6.480858446,-103.4256216,-3.451514458,-29.4925753,-26.35578393,8.408950314,-0.715836896,-2.799235316,32.26041734,-2.886931593,-28.88220014,0.526929216
10/17/2024,104,16.26153737,-90.79959578,-0.302229162,-29.07598765,-23.57880174,8.997719604,-0.597982223,-2.462629062,34.13134308,-2.61163263,-27.75243468,0.670759266
10/18/2024,151,22.97677237,-83.23967694,-1.450429447,-29.17644869,-23.96394218,9.50409679,-0.676712865,-2.049296357,35.20734828,-2.645178239,-28.09193787,0.786643439
10/19/2024,199,29.4888988,-83.04061842,0.068591744,-29.02934424,-23.90848408,10.92386253,-0.636040128,-2.026788055,34.31535198,-2.602461839,-28.35345158,0.643219425
10/20/2024,225,37.31507057,-77.03375328,0.056814828,-29.93358713,-24.64288068,11.88979416,-0.511212494,-1.428036359,36.51350835,-2.703873605,-29.38432017,0.65355884
10/21/2024,246,45.14714077,-66.51976872,4.297307263,-26.40614097,-19.22267219,13.37953973,-0.523213567,-0.659117937,37.8388608,-2.560447825,-28.62552397,0.659169922
10/22/2024,257,55.59888333,-52.71371462,5.181491598,-23.91418328,-17.23007484,14.54051041,-0.48920279,-0.610859744,39.03086372,-2.225800934,-26.8300782,0.764312894
10/23/2024,232,66.50019756,-40.70642121,6.343169757,-22.49708881,-16.23186455,15.8611242,-0.425730845,0.142480022,40.30033735,-2.084436366,-26.62333063,0.724070916
10/24/2024,251,78.16065775,-29.42942668,8.118148258,-22.34428364,-14.81307471,16.63695622,-0.297494967,0.266193735,41.56579235,-1.8412744,-25.85768483,0.811834151
10/25/2024,223,86.21867833,-23.59579275,5.558132556,-22.74028004,-16.63279393,17.24821983,-0.368110418,0.44244865,41.91961572,-1.910458142,-26.5680173,0.86880809
10/26/2024,248,93.48376763,-25.49109616,5.656308251,-22.91630572,-18.05702182,18.68693529,-0.322075991,0.208153921,40.20107901,-1.906417823,-27.20132461,0.664938149
10/27/2024,269,101.4295496,-21.93364987,4.243191931,-24.16669976,-20.28358803,19.5839323,-0.195091657,0.5350996,41.48303587,-2.049047697,-28.5991731,0.614643892
10/28/2024,256,108.7148841,-14.2074127,7.129740881,-21.00355602,-16.33492385,20.91678006,-0.208541324,1.022079654,41.81920524,-1.948863003,-28.19685466,0.560786501
10/29/2024,257,117.9321161,-3.507179085,6.733930717,-18.88901437,-15.76053264,21.83468801,-0.179919174,0.783171034,41.96727267,-1.658948081,-26.74190785,0.608948741
10/30/2024,285,126.9020668,5.099780463,6.714121294,-17.85737733,-16.09575274,22.82971019,-0.126031878,1.248939343,42.15738681,-1.563271507,-26.85453466,0.515471356
10/31/2024,275,135.938106,12.70853197,7.428073286,-18.0930981,-15.89630789,23.20280964,-0.011742363,1.089311944,42.32800004,-1.366226198,-26.38243678,0.554904345
11/1/2024,202,140.6955596,14.63537129,3.946300108,-18.87594619,-18.79490694,23.34120945,-0.100731712,0.990800961,41.59155785,-1.481445357,-27.35633679,0.56948523
11/2/2024,182,144.0139166,8.626515582,3.277187639,-19.43275984,-21.13482829,24.24539108,-0.077457412,0.494278913,38.80701181,-1.522876206,-28.21971763,0.330037116
11/3/2024,231,147.40951,7.897544668,1.26247714,-21.05395395,-24.09547335,24.5558909,0.022533679,0.575038454,39.06603577,-1.709965538,-29.81135063,0.251680664
11/4/2024,267,149.5960087,11.20013939,3.720110698,-18.24826038,-20.68566009,25.26099453,-0.021875529,0.834850107,38.43985521,-1.652824357,-29.56451337,0.177784214
11/5/2024,310,153.2317612,17.37653033,3.070655594,-16.47509815,-20.44648739,25.52137861,-0.027799722,0.390191471,37.7019337,-1.404182477,-28.22555505,0.21423177
11/6/2024,389,156.2136223,21.39749128,2.970632279,-15.76674815,-20.91035232,25.84104008,-0.011557406,0.673419443,37.0961047,-1.347708809,-28.41433822,0.117453106
11/7/2024,390,158.939628,24.39678586,3.771609554,-16.30637661,-20.63560705,25.53307701,0.062578363,0.35562682,36.57210705,-1.187555149,-27.97908016,0.161874631
11/8/2024,333,157.156802,21.7296984,0.533749645,-17.37321204,-23.2631134,24.99675539,-0.068391776,0.123865818,35.25103665,-1.337174257,-28.95185886,0.189403077
11/9/2024,266,153.8015935,11.18137003,0.251230543,-18.19428448,-25.1496307,25.24422998,-0.088164263,-0.481059184,31.99769474,-1.410394135,-29.7783173,-0.029665335
11/10/2024,352,150.4906631,6.005894162,-1.251867115,-20.06089583,-27.49302564,24.9270778,-0.031460578,-0.484499052,31.90671658,-1.626602535,-31.30013699,-0.080916461
11/11/2024,376,146.0393935,4.992720217,1.821779815,-17.48329921,-23.3250839,25.04375064,-0.118525224,-0.285854862,31.04939184,-1.59590901,-30.95418331,-0.121846807
11/12/2024,217,143.207214,7.020780286,1.869732838,-15.92298672,-22.21376671,24.76400246,-0.16557197,-0.770288598,30.19642014,-1.371095486,-29.49098208,-0.047570007
11/13/2024,194,139.9894145,7.096173744,2.523752844,-15.41476255,-21.72151052,24.59963721,-0.188010278,-0.507480049,29.58618735,-1.335931191,-29.53505828,-0.102757685
11/14/2024,192,136.8778614,6.386318247,4.109572668,-16.14464903,-20.43907566,23.87014543,-0.149217091,-0.828690792,29.16051615,-1.19470996,-28.9396629,-0.014156928
11/15/2024,257,129.7069425,0.278198208,1.66114543,-17.39493388,-22.04122388,22.9796673,-0.311329982,-1.049455198,28.03039654,-1.361060868,-29.74215551,0.058926793
11/16/2024,176,121.4922843,-13.41356897,2.146776855,-18.39577176,-22.91918415,22.94365224,-0.357239165,-1.631698752,25.04866837,-1.449014368,-30.39357953,-0.114427061
11/17/2024,168,113.9199962,-21.40789524,1.365709475,-20.44151328,-24.30492063,22.4153745,-0.320935965,-1.603555697,25.29652969,-1.678178197,-31.74100425,-0.120991748
11/18/2024,216,105.863854,-24.89106444,5.092128148,-18.04524425,-19.26300832,22.39341046,-0.422030106,-1.367176043,24.830771,-1.65889063,-31.2265396,-0.1193891
11/19/2024,206,100.1295391,-24.96284085,5.702771736,-16.67093909,-17.39198553,22.04613188,-0.476213523,-1.810352649,24.40696703,-1.44416234,-29.60568625,-0.005765423
11/20/2024,167,94.74563491,-26.5990086,6.811443366,-16.35541017,-16.28180588,21.88255776,-0.498502175,-1.505201183,24.2481989,-1.41798296,-29.50755539,-0.0257048
11/21/2024,228,90.2238066,-28.61743331,8.729250698,-17.28610483,-14.54691975,21.21812891,-0.452020616,-1.785155992,24.28124745,-1.284850625,-28.78948691,0.093277207
11/22/2024,151,82.40450423,-35.62001369,6.479227801,-18.74606251,-15.88128593,20.45183822,-0.598804968,-1.96760364,23.60275109,-1.458575698,-29.49233657,0.191269935
11/23/2024,125,74.29573266,-49.78480144,7.022736759,-19.96544848,-16.6902917,20.59308086,-0.621801494,-2.515955878,21.05228803,-1.553341052,-30.06997145,0.036925236
11/24/2024,135,67.56263963,-57.82733334,6.156209779,-22.23784013,-18.21461061,20.28837748,-0.555218176,-2.459435189,21.69924571,-1.788873366,-31.37154972,0.043228736
11/25/2024,163,61.04532328,-60.93462432,9.655197153,-20.07475071,-13.52181496,20.52906946,-0.619041492,-2.200863625,21.59036745,-1.775593158,-30.84049228,0.05150727
11/26/2024,175,57.5039572,-60.21140353,9.901905098,-18.93779565,-12.20761982,20.47603346,-0.629496086,-2.628285909,21.47319973,-1.566554903,-29.23281001,0.165750588
11/27/2024,191,54.91091025,-60.64275418,10.51951825,-18.86068364,-11.85338467,20.63075098,-0.60227882,-2.313659485,21.56500587,-1.545753406,-29.17732133,0.140690086
11/28/2024,226,53.71225857,-61.0602435,11.83214379,-20.02708371,-11.05940151,20.30129054,-0.501332112,-2.589873921,21.78908242,-1.41765468,-28.53028879,0.249291817
11/29/2024,266,49.67499525,-66.08390555,8.879037455,-21.71567918,-13.50026485,19.87962893,-0.589632412,-2.773420491,21.24096832,-1.596002529,-29.33074491,0.332274708
11/30/2024,300,45.72744389,-77.91434962,8.640520678,-23.15182274,-15.5572924,20.36867046,-0.551171304,-3.326512352,18.76150623,-1.694883085,-30.03004509,0.159045703
12/1/2024,222,43.45058664,-83.29403272,6.934163696,-25.62396545,-18.44301208,20.40911235,-0.421287017,-3.276926787,19.42362,-1.93390163,-31.47422237,0.143444922
12/2/2024,232,41.59766639,-83.44113964,9.558215615,-23.63834052,-15.19351554,20.98725147,-0.421158974,-3.025858312,19.27970171,-1.923339249,-31.1030494,0.127724189
12/3/2024,212,42.84111836,-79.49564761,8.918483038,-22.6513026,-15.37053467,21.25977705,-0.368243543,-3.4596115,19.08483687,-1.716100432,-29.66846872,0.216837906
12/4/2024,190,45.06646648,-76.48173219,8.661970614,-22.69149954,-16.5198448,21.7248832,-0.279483039,-3.148363879,19.06544073,-1.696027554,-29.79492363,0.166489957
12/5/2024,209,48.63554166,-73.27359724,9.136139742,-23.93792237,-17.20549863,21.6882587,-0.120053426,-3.423259014,19.15525054,-1.567440215,-29.33411502,0.250594886
12/6/2024,192,49.23528941,-74.53708953,5.402464855,-25.66513889,-21.06616067,21.54038106,-0.154127142,-3.599148171,18.46117371,-1.743950338,-30.32045116,0.310765239
12/7/2024,184,49.71963881,-82.52136977,4.461715582,-27.09511908,-24.44848466,22.28347586,-0.066829146,-4.136778743,15.83596232,-1.839534983,-31.20072524,0.117217718
12/8/2024,237,51.60211359,-84.01967929,2.149557164,-29.51381971,-28.53252347,22.5582924,0.105455488,-4.062698703,16.36458932,-2.073720927,-32.81659172,0.084492157
12/9/2024,230,53.5765197,-80.30264796,4.279466649,-27.4260037,-26.32494654,23.35179501,0.140609243,-3.777163945,16.11123218,-2.056748256,-32.60374392,0.055407436
12/10/2024,315,58.26474544,-72.56372487,3.269180736,-26.28768987,-27.36189792,23.82181945,0.220366432,-4.165875642,15.84210412,-1.841523836,-31.31045088,0.13533403
12/11/2024,280,63.51129581,-65.88089405,2.77400067,-26.12840604,-29.16807726,24.46803381,0.32712156,-3.79877658,15.79371795,-1.811940361,-31.55798274,0.080227436
12/12/2024,189,69.64691089,-59.18176643,3.145819714,-27.12928759,-30.29152946,24.59776748,0.495195945,-4.007165502,15.90853793,-1.672418761,-31.19544792,0.164081144
12/13/2024,167,72.33753442,-57.18441805,-0.553440997,-28.56832424,-34.36039796,24.60314156,0.460085839,-4.1064472,15.30052987,-1.836724704,-32.25530677,0.228411307
12/14/2024,217,74.4261095,-62.18825834,-1.326556699,-29.67216177,-37.71657273,25.48786816,0.536513711,-4.558316206,12.82758845,-1.919041077,-33.18309498,0.043165856
12/15/2024,205,77.42489271,-61.03398048,-3.34529096,-31.73262532,-41.54121553,25.89387608,0.688124227,-4.390643481,13.57772438,-2.139150408,-34.8199268,0.022451989
12/16/2024,126,80.03563711,-55.03605455,-0.807261014,-29.26144029,-38.84793477,26.80886814,0.693011631,-4.005353449,13.61592257,-2.107594504,-34.60167971,0.008505925
12/17/2024,119,84.89670095,-45.42736037,-1.309166936,-27.72254831,-39.18544436,27.3908651,0.733299917,-4.290119389,13.70691518,-1.877622234,-33.27751873,0.10598421
12/18/2024,173,89.87672872,-37.32013925,-1.213068507,-27.15419372,-40.09629498,28.13908042,0.791943367,-3.817107381,14.08345596,-1.833501256,-33.47029005,0.070020263
12/19/2024,175,95.33728243,-29.67037257,-0.186856194,-27.74682635,-40.15117347,28.35969316,0.903981817,-3.920029378,14.6820513,-1.680051657,-33.03130826,0.173704148
12/20/2024,178,96.98072029,-27.21797473,-3.190244707,-28.78812821,-43.00503897,28.44295535,0.80577418,-3.916824965,14.60865548,-1.831452461,-33.99580332,0.257596928
12/21/2024,185,97.69083174,-32.27710046,-3.248873818,-29.51457608,-45.03004439,29.39000292,0.813032215,-4.271771679,12.71130508,-1.902303143,-34.8125626,0.090671446
12/22/2024,153,99.02395326,-31.69563494,-4.55794175,-31.22771287,-47.44024591,29.83952818,0.890496487,-4.015295476,14.06656917,-2.112794428,-36.3263403,0.086072521
12/23/2024,118,99.72794807,-26.78734161,-1.338395444,-28.44861055,-43.2838954,30.77541839,0.817441709,-3.551770961,14.7267185,-2.073855974,-35.97693862,0.085119443
12/24/2024,131,102.4881381,-18.77627761,-1.209487275,-26.64992898,-42.14517478,31.35141338,0.777233318,-3.77114168,15.44284894,-1.839092214,-34.5176217,0.191629055
12/25/2024,161,105.2198642,-12.75766694,-0.554401081,-25.87775335,-41.60198593,32.06212337,0.75410344,-3.247592937,16.43353516,-1.793082525,-34.57539518,0.16000214
12/26/2024,169,108.3300799,-7.662347257,0.93988769,-26.32926322,-40.25931785,32.20896985,0.78438113,-3.316539819,17.62095913,-1.640904046,-34.00567863,0.262730155
12/27/2024,207,107.5642977,-8.197183368,-1.702827988,-27.29754753,-41.80448509,32.17748089,0.60570096,-3.297251983,18.09700953,-1.796928456,-34.84764046,0.339932832
12/28/2024,223,105.846419,-16.63574962,-1.521606821,-28.02298401,-42.63921037,32.96430365,0.535012526,-3.654916778,16.69631534,-1.875875157,-35.55373336,0.160317735
12/29/2024,234,104.7691834,-19.77834847,-2.72159827,-29.80936183,-44.0035768,33.20408556,0.5382333,-3.420413788,18.48307882,-2.097975456,-36.97200563,0.136954141
12/30/2024,195,103.1126345,-18.88483557,0.470063968,-27.1782349,-38.9676649,33.87732142,0.395732517,-2.998091489,19.49860016,-2.074115583,-36.54509535,0.111283664
12/31/2024,202,103.5896931,-15.11985334,0.431896169,-25.60091457,-37.13275061,34.13521225,0.291868404,-3.277377144,20.48471886,-1.85777002,-35.02857074,0.187445581
1/1/2025,162,104.1385163,-13.51465107,0.782518222,-25.12028693,-36.0886921,34.47086936,0.211747253,-2.831452759,21.65273885,-1.83330147,-35.05115138,0.120359448
1/2/2025,111,105.1840435,-12.93259317,1.840759669,-25.92850973,-34.44703709,34.18541986,0.192439579,-2.994259833,22.91977409,-1.705485839,-34.46933908,0.18322208
1/3/2025,113,102.4850389,-18.01072991,-1.359926613,-27.31190339,-35.89615106,33.66543796,-0.027822342,-3.083154043,23.37500484,-1.888313595,-35.32272895,0.217029596
1/4/2025,99,98.97415047,-30.95171233,-1.845339301,-28.50245392,-36.83334102,33.91005929,-0.131642802,-3.561010714,21.85280312,-1.996049865,-36.06353924,-0.008483954
1/5/2025,101,96.24870489,-38.48509508,-3.804123791,-30.79410414,-38.48899835,33.5579245,-0.152814339,-3.456053033,23.41959028,-2.248407764,-37.53893524,-0.079098515
1/6/2025,129,93.08961647,-41.80147225,-1.444113091,-28.69731735,-33.91856919,33.59504568,-0.310835054,-3.169692284,24.12131828,-2.255702587,-37.19005377,-0.152127379
1/7/2025,131,92.20748081,-41.99902131,-2.365219852,-27.67131728,-32.70421862,33.17963864,-0.421369328,-3.588209514,24.70680087,-2.070798115,-35.77039044,-0.122125194
1/8/2025,150,91.53550876,-44.0466059,-2.925573092,-27.7461841,-32.41280232,32.81325334,-0.499483575,-3.281509509,25.39646502,-2.077421025,-35.90608301,-0.232841124
1/9/2025,300,91.49167795,-46.75051073,-2.78205015,-29.10085451,-31.62966043,31.80675873,-0.508421982,-3.5802077,26.11846419,-1.979701455,-35.45061771,-0.209759082
1/10/2025,294,87.82639082,-54.6971562,-6.87653089,-31.00833304,-34.01451402,30.55760797,-0.710398222,-3.798368897,25.97465023,-2.190990661,-36.44022685,-0.210613288
1/11/2025,312,83.46313319,-70.0460476,-8.210451766,-32.6875243,-35.93441715,30.07674428,-0.788580701,-4.395696435,23.81337051,-2.324937725,-37.32351378,-0.464486569
1/12/2025,243,79.98983566,-79.49197849,-10.94907258,-35.41985416,-38.58876413,29.01529808,-0.777429185,-4.397441391,24.71596238,-2.600679348,-38.94387774,-0.556097467
1/13/2025,180,76.17829408,-84.19991095,-9.278462791,-33.70415537,-35.00213656,28.37217458,-0.897195504,-4.202318979,24.74384665,-2.628009922,-38.7386423,-0.641852019
1/14/2025,117,74.73070573,-85.25208894,-10.77899495,-32.98921299,-34.72683163,27.31858183,-0.964366515,-4.694259447,24.66145722,-2.459342664,-37.4575466,-0.615580465
1/15/2025,92,73.57296277,-87.61151951,-11.79202217,-33.29614112,-35.30166152,26.36883925,-0.994881394,-4.441222518,24.70458834,-2.478037403,-37.72312985,-0.720514555
1/16/2025,98,73.11707091,-90.0888839,-11.96087541,-34.79663139,-35.28651583,24.84603136,-0.952888655,-4.772334351,24.81611206,-2.387952656,-37.38553324,-0.681846621
1/17/2025,142,69.10897627,-97.28521836,-16.21749477,-36.75837342,-38.31894657,23.15894208,-1.101519301,-5.000664616,24.11157373,-2.602272577,-38.47798488,-0.657258082
1/18/2025,137,64.46929232,-111.3846171,-17.55726225,-38.39705095,-40.74771008,22.32863884,-1.124854083,-5.585441245,21.45164228,-2.734590452,-39.44650152,-0.876024388
1/19/2025,123,60.78463092,-119.1159793,-20.1434413,-40.99307675,-43.75825006,21.01486679,-1.058243098,-5.551971886,21.92829664,-3.004102512,-41.13237775,-0.923302182
